Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,T6
40,0,19.2,45.53,18.5,45.2,19.7,44.56,18.2,45.4,17.2,52.27,90.725,18.17222222,40.95,18.29,46.97611111,17.1,46.7,7.30E+00,765.2833333,71.5,2,40,2.40E+00,13.61153036,13.61153036,6.745
50,0,19.2,45.4,18.5,45.16333333,19.7,44.5,18.2,45.4,17.2,52.23,86.46,18.17777778,40.80333333,18.29,46.86944444,17.1,46.7,7.30E+00,765.3,71,2,40,2.30E+00,41.31665827,41.31665827,6.69
40,0,19.2,45.4,18.5,45.09,19.7,44.5,18.2,45.36333333,17.2,52.2,86.65666667,18.2,40.69166667,18.29,46.735,17.1,46.7,7.28E+00,765.2666667,70.83333333,2,38.16666667,2.25E+00,33.79978313,33.79978313,6.69
40,0,19.2,45.29,18.5,45.09,19.7,44.5,18.2,45.345,17.2,52.2,85.32333333,18.255,40.65111111,18.29,46.62055556,17.1,46.7,7.27E+00,765.2333333,70.66666667,2,36.33333333,2.20E+00,44.96834546,44.96834546,6.69
40,0,19.26,45.29,18.5,45.06,19.7,44.5,18.2,45.29,17.2,52.17555556,85.42666667,18.29,40.52833333,18.31222222,46.515,17.1,46.645,7.25E+00,765.2,70.5,2,34.5,2.15E+00,14.83299067,14.83299067,6.56
40,0,19.29,45.29,18.5,45,19.73,44.5,18.2,45.2,17.2,52.189,83.3,18.35111111,40.39277778,18.32333333,46.47222222,17.1,46.59,7.23E+00,765.1666667,70.33333333,2,32.66666667,2.10E+00,19.27322084,19.27322084,6.56
50,0,19.29,45.29,18.5,45,19.79,44.5,18.2,45.2,17.2,52.09611111,84.79333333,18.39,40.245,18.38444444,46.33277778,17.1,46.59,7.22E+00,765.1333333,70.16666667,2,30.83333333,2.05E+00,45.26748385,45.26748385,6.69
50,0,19.29,45.29,18.5,44.93333333,19.79,44.4,18.2,45.09,17.2,52.10736842,84.93333333,18.45722222,40.2,18.42055556,46.29,17.1,46.5,7.20E+00,765.1,70,2,29,2.00E+00,39.05882053,39.05882053,6.69
20,0,19.315,45.345,18.6,44.9,19.79,44.5,18.2,45.09,17.2,52.09,84.86666667,18.55,40.145,18.54444444,46.21666667,17.1,46.5,7.17E+00,765.1,69.83333333,2,30.83333333,1.93E+00,27.12754589,27.12754589,6.69
20,0,19.39,45.29,18.6,44.82666667,19.79,44.43333333,18.23,45.09,17.2,52.07,83.6,18.66611111,40.00944444,18.66666667,46.07,17.1,46.53,7.13E+00,765.1,69.66666667,2,32.66666667,1.87E+00,30.8140093,30.8140093,6.623333333
20,0,19.42666667,45.23,18.7,44.9,19.79,44.4,18.29,45.03,17.2,52.07,83.22666667,18.79111111,39.89277778,18.755,45.97,17.16666667,46.59,7.10E+00,765.1,69.5,2,34.5,1.80E+00,46.2868058,46.2868058,6.5
20,0,19.5,45.23,18.7,44.82666667,19.79,44.4,18.26,44.93,17.2,52.085,83.03333333,18.89055556,39.78722222,18.79,45.77722222,17.2,46.65666667,7.07E+00,765.1,69.33333333,2,36.33333333,1.73E+00,15.12542177,15.12542177,6.5
40,0,19.5,45.09,18.73,44.76,19.79,44.5,18.26,44.79,17.2,52.075,83.39333333,18.98777778,39.62055556,18.87333333,45.69388889,17.2,46.93,7.03E+00,765.1,69.16666667,2,38.16666667,1.67E+00,18.16176069,18.16176069,6.4
50,0,19.5,45.09,18.79,44.7,19.73,44.5,18.29,44.79,17.2,52.09,83.86666667,19.08333333,39.61444444,18.945,45.57722222,17.23,47.12666667,7.00E+00,765.1,69,2,40,1.60E+00,48.02804751,48.02804751,6.4
50,0,19.6,45.06,18.82333333,44.59,19.79,44.53,18.29,44.79,17.2,52.055,83.76333333,19.1,39.525,19.00555556,45.46666667,17.23,47.2,6.75E+00,765.1,70.33333333,2,40,1.63E+00,20.97881427,20.97881427,6.19
40,0,19.6,45,18.82333333,44.53,19.79,44.53,18.29,44.79,17.2,52.085,83.69,19.15,39.43888889,19.05,45.39833333,17.29,47.13333333,6.50E+00,765.1,71.66666667,2,40,1.67E+00,28.21197516,28.21197516,6.19
50,0,19.6,45,18.89,44.5,19.79,44.59,18.29,44.73,17.2,52.09,82.36666667,19.16666667,39.29555556,19.09444444,45.32666667,17.29,46.93333333,6.25E+00,765.1,73,2,40,1.70E+00,40.02381666,40.02381666,6.156666667
30,0,19.6,45,18.89,44.43333333,19.79,44.59,18.29,44.43,17.2,52.09,83.12,19.2,39.2,19.08888889,45.21277778,17.29,46.76,6.00E+00,765.1,74.33333333,2,40,1.73E+00,23.90974794,23.90974794,5.895
40,0,19.6,45.03,18.85666667,44.33333333,19.89,44.7,18.29,44.15666667,17.2,52.09,83.99333333,19.18333333,39.145,19.03888889,45.13277778,17.29,46.62666667,5.75E+00,765.1,75.66666667,2,40,1.77E+00,43.58317663,43.58317663,5.623333333
40,0,19.6,45.09,18.79,44.2,19.82333333,44.62666667,18.26,44.02666667,17.2,52.09,84.19,19.11111111,39.09,19.01111111,45.10222222,17.29,46.56,5.50E+00,765.1,77,2,40,1.80E+00,35.07937123,35.07937123,5.396666667
40,0,19.6,45,18.79,44.2,19.82333333,44.62666667,18.2,43.82666667,17.2,52.09,84.39666667,19.1,39.07,18.945,45.09611111,17.29,46.5,5.03E+00,765.1333333,78.66666667,2,40,1.63E+00,6.41833191,6.41833191,4.996666667
40,0,19.53333333,44.93333333,18.79,44.2,19.89,44.62666667,18.2,43.7,17.2,52.055,85.13333333,19.03888889,38.97611111,18.90222222,45.145,17.23,46.4,4.57E+00,765.1666667,80.33333333,2,40,1.47E+00,32.58167824,32.58167824,4.526666667
50,0,19.5,44.76,18.7,44.245,19.89,44.66333333,18.2,43.7,17.2,52,85.52666667,19,38.9,18.87333333,45.18166667,17.23,46.32666667,4.10E+00,765.2,82,2,40,1.30E+00,39.97541866,39.97541866,4.193333333
50,0,19.5,44.62666667,18.7,44.29,19.82333333,44.53,18.13333333,43.7,17.2,52,86.1,18.98166667,38.98833333,18.79,45.18777778,17.2,46.2,3.63E+00,765.2333333,83.66666667,2,40,1.13E+00,12.00825756,12.00825756,3.723333333
30,0,19.5,44.56,18.7,44.29,19.82333333,44.5,18.1,43.86,17.2,52,86.7,18.89,39.08,18.79,45.2,17.2,46.16333333,3.17E+00,765.2666667,85.33333333,2,40,9.67E-01,43.19976665,43.19976665,3.39
20,0,19.5,44.5,18.6,44.29,19.89,44.5,18.1,44.06,17.2,52,87.66666667,18.82888889,39.075,18.78,45.2,17.2,46.09,2.70E+00,765.3,87,2,40,8.00E-01,23.93974286,23.93974286,2.93
20,0,19.46333333,44.36333333,18.6,44.29,19.89,44.345,18.1,44.23,17.2,52,88.26666667,18.79,39,18.705,45.215,17.2,46.09,2.55E+00,765.3666667,87.66666667,2.166666667,37.83333333,7.33E-01,16.48708079,16.48708079,2.73
20,0,19.39,44.29,18.53333333,44.29,19.79,44.16333333,18.03333333,44.29,17.17777778,52,88.96333333,18.755,38.99444444,18.7,45.32055556,17.2,46.09,2.40E+00,765.4333333,88.33333333,2.333333333,35.66666667,6.67E-01,49.7712808,49.7712808,2.466666667
50,0,19.39,44.29,18.53333333,44.23,19.79,44.09,18,44.32666667,17.17777778,52,89.29666667,18.7,38.91111111,18.7,45.4,17.1,46.09,2.25E+00,765.5,89,2.5,33.5,6.00E-01,37.97711072,37.97711072,2.266666667
40,0,19.39,44.2,18.5,44.29,19.79,44.09,18,44.4,17.17777778,52,89.73,18.66111111,38.9,18.62777778,45.35111111,17.1,46.03,2.10E+00,765.5666667,89.66666667,2.666666667,31.33333333,5.33E-01,23.55324783,23.55324783,2
50,0,19.39,44.2,18.5,44.29,19.73,44.09,17.96333333,44.4,17.2,52,90.99666667,18.6,38.9,18.59444444,45.41666667,17.1,45.86333333,1.95E+00,765.6333333,90.33333333,2.833333333,29.16666667,4.67E-01,12.8792185,12.8792185,1.933333333
50,0,19.29,44.2,18.46333333,44.26,19.79,44.09,17.96333333,44.4,17.17222222,51.97222222,92.06,18.6,38.9,18.57222222,45.5,17.1,45.73,1.80E+00,765.7,91,3,27,4.00E-01,19.17556138,19.17556138,1.966666667
40,0,19.29,44.2,18.39,44.12666667,19.79,44.09,17.92666667,44.4,17.16666667,51.96666667,92.2,18.52777778,38.9,18.50555556,45.49444444,17.1,45.66333333,2.07E+00,765.7166667,90.5,3.166666667,27,6.00E-01,14.8976806,14.8976806,1.9
40,0,19.29,44.12666667,18.39,44.2,19.79,44.06,17.92666667,44.4,17.11111111,51.93333333,92.23333333,18.5,38.98333333,18.5,45.46111111,17.1,45.59,2.33E+00,765.7333333,90,3.333333333,27,8.00E-01,38.43131422,38.43131422,1.76
40,0,19.29,44.12666667,18.39,44.2,19.79,44,17.89,44.4,17.1,51.91111111,92.195,18.45722222,38.96111111,18.49388889,45.49444444,17.1,45.5,2.60E+00,765.75,89.5,3.5,27,1.00E+00,21.48702365,21.48702365,1.6
40,0,19.26,44.06,18.35666667,44.2,19.79,43.96666667,17.89,44.4,17.1,51.91111111,92.83333333,18.40222222,38.91111111,18.445,45.45,17.03333333,45.36,2.87E+00,765.7666667,89,3.666666667,27,1.20E+00,32.79834491,32.79834491,1.5
30,0,19.2,44,18.29,44.2,19.79,43.96666667,17.82333333,44.32666667,17.1,51.9,92.66,18.39,38.9,18.39611111,45.40555556,17.1,45.36333333,3.13E+00,765.7833333,88.5,3.833333333,27,1.40E+00,12.13284405,12.13284405,1.356666667
20,0,19.2,44,18.29,44.2,19.79,43.86333333,17.82333333,44.32666667,17.1,51.9,92.93333333,18.35111111,38.96111111,18.35666667,45.4,17.03333333,45.23,3.40E+00,765.8,88,4,27,1.60E+00,14.75922999,14.75922999,1.29
20,0,19.2,44,18.29,44.2,19.73,43.79,17.79,44.29,17.1,51.9,93.33333333,18.29,39,18.32888889,45.4,17,45.09,3.23E+00,765.8333333,88.5,3.833333333,27,1.50E+00,46.49596809,46.49596809,1.2
30,0,19.16666667,44.09,18.2,44.09,19.7,43.76,17.79,44.29,17.1,51.9,93.4,18.285,38.99444444,18.30111111,45.4,17,45.03,3.07E+00,765.8666667,89,3.666666667,27,1.40E+00,6.973286788,6.973286788,1.2
40,0,19.1,44.03,18.2,44.09,19.7,43.7,17.79,44.2,17.1,51.91111111,93.52666667,18.25,39.00333333,18.29,45.41666667,17,44.96666667,2.90E+00,765.9,89.5,3.5,27,1.30E+00,24.11805898,24.11805898,1.1
40,0,19.1,44,18.2,44.09,19.7,43.59,17.79,44.2,17.1,51.91111111,93.59333333,18.2,39,18.265,45.45,17,44.9,2.73E+00,765.9333333,90,3.333333333,27,1.20E+00,40.08628543,40.08628543,1.1
50,0,19.1,44,18.16666667,44.09,19.7,43.66333333,17.79,44.2,17.1,51.9,93.96666667,18.2,39.045,18.2,45.39388889,17,44.845,2.57E+00,765.9666667,90.5,3.166666667,27,1.10E+00,16.76490613,16.76490613,1.033333333
30,0,19.06666667,43.96666667,18.1,44.09,19.7,43.7,17.7,44.12666667,17.1,51.9,94.3,18.18888889,39.09,18.2,45.35722222,16.96333333,44.76,2.40E+00,766,91,3,27,1.00E+00,27.36504639,27.36504639,1.1
40,0,19,43.9,18.1,44.12666667,19.7,43.7,17.7,44.2,17.1,51.9,94.6,18.13888889,39.09,18.2,45.4,16.96333333,44.7,2.45E+00,765.95,90.83333333,3.166666667,27.16666667,1.03E+00,2.530688187,2.530688187,1.033333333
50,0,19,43.86333333,18.1,44.2,19.7,43.7,17.7,44.16333333,17.1,51.9,95,18.1,39.09,18.18888889,45.4,16.89,44.59,2.50E+00,765.9,90.66666667,3.333333333,27.33333333,1.07E+00,34.25924176,34.25924176,1.1
40,0,19,43.79,18.1,44.16333333,19.7,43.66333333,17.7,44.09,17.1,51.9,94.83,18.1,39.09,18.12777778,45.4,16.89,44.59,2.55E+00,765.85,90.5,3.5,27.5,1.10E+00,26.30082843,26.30082843,1.066666667
50,0,19,43.79,18.1,44.16333333,19.7,43.59,17.7,44.09,17.1,51.83277778,94.76333333,18.05,39.045,18.1,45.4,16.89,44.5,2.60E+00,765.8,90.33333333,3.666666667,27.66666667,1.13E+00,19.2700732,19.2700732,0.933333333
40,0,18.96333333,43.79,18,44.16333333,19.7,43.59,17.7,44.09,17.06666667,51.76,94.96333333,18.01111111,39.01,18.1,45.4,16.89,44.5,2.65E+00,765.75,90.16666667,3.833333333,27.83333333,1.17E+00,10.90390842,10.90390842,0.9
40,0,18.89,43.79,18,44.09,19.7,43.59,17.63333333,44,17.06666667,51.76,95.09,18,39,18.1,45.4,16.89,44.4,2.70E+00,765.7,90,4,28,1.20E+00,2.462801815,2.462801815,0.9
40,0,18.89,43.79,18,44.12666667,19.7,43.5,17.63333333,44,17.06666667,51.76,95.045,18,39,18.07222222,45.4,16.89,44.4,2.77E+00,765.7,89.33333333,4.166666667,30,1.17E+00,16.93019257,16.93019257,0.85
20,0,18.89,43.79,18,44.12666667,19.7,43.5,17.6,43.96666667,17.01111111,51.71,95.06333333,17.99388889,39,18.01111111,45.33888889,16.89,44.29,2.83E+00,765.7,88.66666667,4.333333333,32,1.13E+00,26.37714202,26.37714202,0.8
20,0,18.89,43.79,18,44.09,19.7,43.46666667,17.6,43.96666667,17.01666667,51.67222222,95.12333333,17.90222222,39,18,45.29611111,16.82333333,44.23,2.90E+00,765.7,88,4.5,34,1.10E+00,18.00497668,18.00497668,0.8
30,0,18.89,43.79,18,44.09,19.63333333,43.32666667,17.6,43.9,17,51.62666667,95.22666667,17.89,39,18,45.33277778,16.85666667,44.16333333,2.97E+00,765.7,87.33333333,4.666666667,36,1.07E+00,49.57945185,49.57945185,0.7
20,0,18.79,43.7,17.89,44.16333333,19.6,43.16333333,17.6,43.9,17,51.59,95.56,17.89,39,17.99388889,45.33277778,16.79,44.09,3.03E+00,765.7,86.66666667,4.833333333,38,1.03E+00,2.317905647,2.317905647,0.766666667
50,0,18.79,43.7,17.89,44.09,19.6,43.09,17.6,43.9,17,51.59,95.72666667,17.89,39,17.90222222,45.30222222,16.79,44.06,3.10E+00,765.7,86,5,40,1.00E+00,3.595094697,3.595094697,0.8
40,0,18.85666667,43.72333333,17.89,44.09,19.6,43.09,17.6,43.9,17,51.575,95.8,17.89,39,17.91444444,45.32666667,16.79,44,3.08E+00,765.6166667,86,5,40,9.83E-01,33.81836152,33.81836152,0.8
40,0,18.79,43.59,17.89,44.09,19.6,43.09,17.6,43.9,17,51.55,95.79333333,17.87333333,38.98333333,17.89,45.32055556,16.79,43.96666667,3.07E+00,765.5333333,86,5,40,9.67E-01,8.117980626,8.117980626,0.8
40,0,18.79,43.59,17.89,44.09,19.6,43.09,17.53333333,43.9,17,51.5,96.06,17.79,38.93333333,17.89,45.345,16.79,43.9,3.05E+00,765.45,86,5,40,9.50E-01,29.01868963,29.01868963,0.8
40,0,18.79,43.59,17.89,44.16333333,19.53333333,43.09,17.5,43.845,17,51.5,96.4,17.79,38.99444444,17.89,45.29,16.79,43.9,3.03E+00,765.3666667,86,5,40,9.33E-01,4.538292694,4.538292694,0.9
40,0,18.79,43.59,17.79,44.09,19.56666667,43.09,17.5,43.86333333,17,51.5,96.19333333,17.79,38.97222222,17.89,45.29,16.79,43.9,3.02E+00,765.2833333,86,5,40,9.17E-01,32.80495806,32.80495806,0.833333333
50,0,18.79,43.59,17.79,44.09,19.5,43.09,17.5,43.79,17,51.46111111,96.39666667,17.785,38.9,17.83444444,45.24,16.745,43.79,3.00E+00,765.2,86,5,40,9.00E-01,17.87532916,17.87532916,0.9
50,0,18.7,43.5,17.79,44.09,19.5,43.09,17.5,43.79,17,51.42222222,96.59,17.72,38.91111111,17.79555556,45.205,16.7,43.79,3.07E+00,765.1833333,85.5,5,40,8.67E-01,11.70127401,11.70127401,0.9
40,0,18.7,43.5,17.79,44.09,19.55,43.0675,17.5,43.79,17,51.42222222,96.8,17.71,38.93333333,17.79,45.2,16.7,43.73,3.13E+00,765.1666667,85,5,40,8.33E-01,45.8215168,45.8215168,1
20,0,18.7,43.5,17.79,44.09,19.56666667,43,17.46333333,43.76,17,51.4,96.93333333,17.7,38.97222222,17.79,45.2,16.7,43.7,3.20E+00,765.15,84.5,5,40,8.00E-01,1.527750015,1.527750015,1
20,0,18.7,43.5,17.79,44.09,19.56666667,42.96666667,17.39,43.7,17,51.4,97,17.7,38.92777778,17.79,45.2,16.7,43.7,3.27E+00,765.1333333,84,5,40,7.67E-01,21.95370208,21.95370208,1.1
20,0,18.7,43.5,17.79,44.09,19.5,42.82666667,17.39,43.7,16.945,51.4,97.075,17.7,38.91111111,17.785,45.2,16.7,43.7,3.33E+00,765.1166667,83.5,5,40,7.33E-01,48.68451606,48.68451606,1.1
30,0,18.66666667,43.46666667,17.76,44.09,19.5,42.79,17.39,43.7,16.98166667,51.35722222,97.3,17.7,38.9,17.73,45.18777778,16.7,43.62666667,3.40E+00,765.1,83,5,40,7.00E-01,19.95704038,19.95704038,1.166666667
50,0,18.6,43.4,17.7,44.09,19.5,42.73,17.39,43.62666667,16.92055556,51.31444444,97.36666667,17.7,38.9,17.72,45.18777778,16.7,43.59,3.37E+00,765.1,83.16666667,5,40,7.00E-01,45.98849328,45.98849328,1.2
50,0,18.6,43.4,17.7,44.12666667,19.39,42.62666667,17.39,43.62666667,16.90222222,51.29,97.56,17.63888889,38.83277778,17.7,45.2,16.7,43.59,3.33E+00,765.1,83.33333333,5,40,7.00E-01,4.938193783,4.938193783,1.26
40,0,18.6,43.4,17.7,44.12666667,19.39,42.7,17.39,43.59,16.92055556,51.29,97.33,17.6,38.79,17.7,45.2,16.7,43.5,3.30E+00,765.1,83.5,5,40,7.00E-01,16.0333505,16.0333505,1.26
50,0,18.6,43.4,17.7,44.09,19.42666667,42.73,17.39,43.59,16.89611111,51.29,97.19,17.6,38.79,17.7,45.16333333,16.63333333,43.43333333,3.27E+00,765.1,83.66666667,5,40,7.00E-01,26.30095312,26.30095312,1.2
40,0,18.6,43.4,17.7,44.09,19.42666667,42.73,17.39,43.59,16.89,51.245,97.26,17.6,38.79,17.7,45.13277778,16.6,43.36333333,3.23E+00,765.1,83.83333333,5,40,7.00E-01,3.66677125,3.66677125,1.2
40,0,18.6,43.29,17.7,44.09,19.5,42.76,17.39,43.59,16.89,51.2,97.46666667,17.57777778,38.79,17.68333333,45.08722222,16.6,43.29,3.20E+00,765.1,84,5,40,7.00E-01,42.48708759,42.48708759,1.26
40,0,18.6,43.29,17.63333333,44.03,19.42666667,42.7,17.39,43.59,16.89,51.2,97.69,17.58333333,38.79,17.61111111,45.01,16.6,43.29,3.32E+00,765,83.33333333,5.166666667,40,7.00E-01,21.15290045,21.15290045,1.39
40,0,18.6,43.29,17.6,44.03,19.39,42.59,17.32333333,43.59,16.89,51.2,97.69,17.52222222,38.79,17.6,45,16.6,43.29,3.43E+00,764.9,82.66666667,5.333333333,40,7.00E-01,49.40480365,49.40480365,1.463333333
40,0,18.53333333,43.29,17.6,44.03,19.39,42.59,17.29,43.59,16.89,51.2,98.06333333,17.51111111,38.79,17.6,45,16.6,43.29,3.55E+00,764.8,82,5.5,40,7.00E-01,23.94370644,23.94370644,1.633333333
50,0,18.5,43.29,17.6,44,19.39,42.59,17.29,43.59,16.89,51.15722222,98.19,17.5,38.79,17.6,45,16.6,43.23,3.67E+00,764.7,81.33333333,5.666666667,40,7.00E-01,45.28470028,45.28470028,1.76
40,0,18.5,43.29,17.6,44,19.39,42.59,17.29,43.59,16.89,51.09,98.3,17.5,38.79,17.6,45,16.6,43.2,3.78E+00,764.6,80.66666667,5.833333333,40,7.00E-01,0.925296545,0.925296545,1.933333333
20,0,18.5,43.29,17.6,43.95,19.39,42.56,17.29,43.53,16.89,51.09,98.3,17.5,38.79,17.58333333,45,16.6,43.2,3.90E+00,764.5,80,6,40,7.00E-01,9.607191104,9.607191104,2
20,0,18.5,43.29,17.6,44,19.39,42.56,17.29,43.53,16.89,51.09,98.43333333,17.48777778,38.78,17.56111111,45,16.53333333,43.2,3.95E+00,764.55,80.33333333,6,40,8.00E-01,19.21535103,19.21535103,2.126666667
20,0,18.5,43.29,17.53333333,43.93333333,19.39,42.46666667,17.29,43.56,16.89,51.085,98.56,17.46333333,38.78,17.56666667,45,16.5,43.2,4.00E+00,764.6,80.66666667,6,40,9.00E-01,15.3718212,15.3718212,2.333333333
30,0,18.5,43.29,17.5,44,19.2925,42.3725,17.29,43.56,16.89,51.04,98.45,17.46333333,38.77,17.55,45,16.5,43.2,4.05E+00,764.65,81,6,40,1.00E+00,26.41456267,26.41456267,2.345
50,0,18.5,43.29,17.5,44,19.2,42.29,17.26,43.56,16.86222222,50.98222222,98.66,17.39611111,38.745,17.54444444,45,16.5,43.16333333,4.10E+00,764.7,81.33333333,6,40,1.10E+00,36.41128408,36.41128408,2.626666667
40,0,18.5,43.23,17.5,43.9,19.2,42.29,17.26,43.5,16.85111111,50.96111111,98.8,17.39,38.745,17.51111111,45,16.5,43.09,4.15E+00,764.75,81.66666667,6,40,1.20E+00,47.67782672,47.67782672,2.76
50,0,18.445,43.145,17.5,43.9,19.13333333,42.29,17.2,43.43333333,16.86777778,50.97777778,99.03,17.39,38.763,17.5,45,16.5,43.09,4.20E+00,764.8,82,6,40,1.30E+00,24.79970636,24.79970636,2.963333333
40,0,18.39,43.09,17.5,43.9,19.1,42.29,17.2,43.43333333,16.89,51,99.09,17.39,38.75210526,17.5,45,16.5,43.09,4.25E+00,764.75,81.83333333,6,40,1.33E+00,6.600862357,6.600862357,3.163333333
50,0,18.39,43.09,17.42666667,43.82666667,19.1,42.36333333,17.2,43.46666667,16.86777778,50.95555556,99.12333333,17.39,38.79,17.5,45.035,16.5,43.09,4.30E+00,764.7,81.66666667,6,40,1.37E+00,30.42343778,30.42343778,3.326666667
40,0,18.39,43.09,17.39,43.79,19.1,42.4,17.2,43.46666667,16.85111111,50.91833333,99.26333333,17.39,38.79,17.47555556,45.02,16.5,43.09,4.35E+00,764.65,81.5,6,40,1.40E+00,49.59342898,49.59342898,3.526666667
40,0,18.39,43.09,17.39,43.79,19.16666667,42.4,17.2,43.43333333,16.82333333,50.83777778,99.19,17.39,38.79,17.43888889,45.04,16.5,43.09,4.40E+00,764.6,81.33333333,6,40,1.43E+00,4.735483404,4.735483404,3.626666667
20,0,18.35666667,43.09,17.39,43.79,19.1,42.36333333,17.2,43.5,16.81222222,50.81444444,98.85666667,17.34555556,38.79,17.46333333,45.06,16.5,43.09,4.45E+00,764.55,81.16666667,6,40,1.47E+00,44.76417286,44.76417286,3.626666667
30,0,18.29,43.09,17.39,43.79,19.1,42.43,17.2,43.5,16.79,50.79,98.36666667,17.33444444,38.82666667,17.445,45.06,16.5,43.09,4.50E+00,764.5,81,6,40,1.50E+00,16.74304488,16.74304488,3.59
20,0,18.29,43.09,17.39,43.79,19.1,42.29,17.2,43.5,16.79,50.79,98.3,17.29,38.80222222,17.39,45.005,16.42666667,43.03,4.47E+00,764.4333333,81.16666667,6.333333333,40,1.50E+00,23.6089233,23.6089233,3.663333333
20,0,18.29,43.09,17.32333333,43.79,19.1,42.29,17.13333333,43.5,16.79,50.77,97.56333333,17.29,38.80222222,17.43888889,45.04,16.39,43.03,4.43E+00,764.3666667,81.33333333,6.666666667,40,1.50E+00,8.855898492,8.855898492,3.633333333
50,0,18.29,43.09,17.29,43.76,19,42.2,17.13333333,43.5,16.79,50.745,96.56333333,17.29,38.87555556,17.41444444,45.025,16.39,43.03,4.40E+00,764.3,81.5,7,40,1.50E+00,17.58275141,17.58275141,3.433333333
40,0,18.29,43.09,17.29,43.76,19.06666667,42.26,17.1,43.5,16.79,50.7,95.79666667,17.29,38.9,17.39,45.045,16.39,43,4.37E+00,764.2333333,81.66666667,7.333333333,40,1.50E+00,8.827955776,8.827955776,3.363333333
40,0,18.29,43.09,17.29,43.79,19.03333333,42.23,17.1,43.5,16.79,50.7,95.39666667,17.29,38.812,17.39,45.085,16.39,43,4.33E+00,764.1666667,81.83333333,7.666666667,40,1.50E+00,32.65228891,32.65228891,3.23
40,0,18.29,43.09,17.29,43.79,19.1,42.36333333,17.1,43.56,16.79,50.69388889,95.15666667,17.29,38.85947368,17.39,45.09,16.39,43,4.30E+00,764.1,82,8,40,1.50E+00,11.80505386,11.80505386,3.2
40,0,18.23,43.03,17.29,43.79,19.13333333,42.29,17.1,43.5,16.79,50.63888889,94.945,17.29,38.89388889,17.39,45.09,16.39,43.045,4.35E+00,764.1166667,82,7.666666667,40,1.55E+00,44.85820022,44.85820022,3.1175
40,0,18.23,43.03,17.29,43.9,19.13333333,42.23,17.1,43.56,16.79,50.66333333,95.03,17.29,38.9,17.37888889,45.09,16.39,43,4.40E+00,764.1333333,82,7.333333333,40,1.60E+00,16.9573804,16.9573804,3.09
40,0,18.2,43.09,17.29,43.96666667,19.2,42.23,17.1,43.53,16.79,50.62666667,95.32333333,17.275,38.85722222,17.33444444,45.09,16.39,43,4.45E+00,764.15,82,7,40,1.65E+00,46.18980559,46.18980559,3.23
50,0,18.2,43.09,17.23,43.93333333,19.2,42.2225,17.1,43.59,16.79,50.59,95.79666667,17.24,38.83888889,17.35111111,45.09,16.39,43,4.50E+00,764.1666667,82,6.666666667,40,1.70E+00,24.88694263,24.88694263,3.43
50,0,18.2,43.09,17.29,44,19.2,42.26,17.1,43.59,16.79,50.59,96.16,17.2,38.79,17.33444444,45.09,16.39,43.03,4.55E+00,764.1833333,82,6.333333333,40,1.75E+00,28.49206898,28.49206898,3.693333333
20,0,18.2,43.09,17.26,44,19.2,42.2,17.03333333,43.53,16.77,50.59,96.03333333,17.2,38.79,17.30111111,45.09,16.39,43.03,4.60E+00,764.2,82,6,40,1.80E+00,36.83898695,36.83898695,3.966666667
20,0,18.2,43.2,17.26,44.06,19.2,42.2,17,43.5,16.77,50.59,95.45666667,17.2,38.79,17.29,45.13277778,16.39,43.09,4.65E+00,764.1333333,81.83333333,6.333333333,40,1.82E+00,10.741376,10.741376,4.226666667
20,0,18.2,43.2,17.2,44.09,19.2,42.06,17,43.5,16.785,50.59,94.59666667,17.2,38.85111111,17.29,45.2,16.39,43.09,4.70E+00,764.0666667,81.66666667,6.666666667,40,1.83E+00,15.26563788,15.26563788,4.366666667
30,0,18.2,43.26,17.2,44.09,19.2,42,17,43.5,16.72,50.59,93.79,17.2,38.85722222,17.29,45.2,16.35666667,43.09,4.75E+00,764,81.5,7,40,1.85E+00,43.17499306,43.17499306,4.53
40,0,18.16666667,43.29,17.2,44.09,19.2,42,17,43.5,16.75,50.59,92.39666667,17.2,38.88777778,17.29,45.2,16.29,43.09,4.80E+00,763.9333333,81.33333333,7.333333333,40,1.87E+00,9.78600271,9.78600271,4.59
40,0,18.1,43.29,17.2,44.09,19.13333333,42,17,43.59,16.7,50.575,91.53333333,17.2,38.9,17.29,45.255,16.29,43.09,4.85E+00,763.8666667,81.16666667,7.666666667,40,1.88E+00,42.54727508,42.54727508,4.656666667
50,0,18.1,43.29,17.2,44.09,19.1,42.09,17,43.59,16.7,50.53,90.06,17.18888889,38.9,17.275,45.255,16.29,43.09,4.90E+00,763.8,81,8,40,1.90E+00,47.34854789,47.34854789,4.53
40,0,18.1,43.29,17.2,44.09,19.1,42.09,17,43.59,16.7,50.51,89.86,17.16111111,38.9,17.285,45.285,16.29,43.09,4.97E+00,763.8166667,81,8,40,1.97E+00,13.7280556,13.7280556,4.5
40,0,18.1,43.32666667,17.2,44.16333333,19.13333333,42.09,17,43.59,16.7,50.51,90.59333333,17.12777778,38.9,17.26,45.26,16.29,43.09,5.03E+00,763.8333333,81,8,40,2.03E+00,41.99280248,41.99280248,4.56
