Appliances,T2,T6
60,19.1,4
60,19.03333333,4
50,19,4
50,19,3.933333333
60,19,4
50,19,3.966666667
60,18.89,3.9
40,18.89,3.76
40,18.89,3.7
40,18.89,3.7
50,18.79,3.76
50,18.79,3.826666667
60,18.79,3.9
40,18.79,3.95
80,18.79,3.79
50,18.79,3.73
50,18.79,3.7
50,18.79,3.7
40,18.79,3.73
90,18.79,3.79
50,18.79,3.826666667
60,18.79,3.966666667
60,18.85666667,4.123333333
70,18.79,4.263333333
50,18.79,4.433333333
30,18.85666667,4.56
280,18.79,4.76
70,18.82333333,4.966666667
390,18.89,5.09
80,18.92666667,5.115
250,19,5.263333333
220,19.06666667,5.333333333
70,19.1,5.466666667
80,19.1,5.76
70,19.13333333,5.966666667
70,19.2,6.09
400,19.2,6.23
180,19.26,6.433333333
60,19.32333333,6.626666667
60,19.39,6.726666667
60,19.5,6.933333333
40,19.56666667,7.193333333
50,19.7,7.526666667
40,19.7,7.8
190,19.79,7.933333333
50,19.79,8.1
60,19.79,8.033333333
170,19.79,8.05
180,19.89,8.16
190,19.89,8.16
160,19.89,8.19
180,19.89,8.19
40,19.89,7.73
40,19.89,6.123333333
70,19.82333333,4.5175
60,19.79,4.226666667
60,19.79,4.43
60,19.7,5.09
40,19.7,5.666666667
50,19.7,6.126666667
40,19.7,6.226666667
60,19.7,6.226666667
60,19.7,5.966666667
90,19.6,5.833333333
340,19.66666667,6.34
220,19.76,6.326666667
70,19.7,5.326666667
60,19.7,5
50,19.7,5
50,19.6,4.966666667
50,19.6,4.833333333
50,19.53333333,4.656666667
60,19.5,4.53
50,19.42666667,4.3
50,19.39,4.366666667
40,19.39,4.53
40,19.35666667,4.59
80,19.23,4.526666667
280,19.1,4.26
390,19.1,3.966666667
290,19.13333333,3.826666667
300,19.2,3.79
210,19.2,3.663333333
90,19.26,3.39
110,19.32333333,2.9
110,19.39,2.566666667
120,19.42666667,2.223333333
130,19.5,2.03
120,19.55,2.156666667
80,19.6,2.43
90,19.66666667,2.626666667
90,19.79,2.7
240,19.85666667,2.56
90,19.92666667,2.36
80,20,1.93
90,20.03333333,1.663333333
90,20.1,1.326666667
110,20.13333333,1.125
90,20.2,1.033333333
80,20.2,0.8
90,20.26,0.633333333
90,20.29,0.466666667
80,20.29,0.4
50,20.29,0.4
50,20.29,0.333333333
50,20.26,0.166666667
50,20.2,0.1
50,20.15,0.133333333
60,20,0.133333333
60,19.92666667,0.033333333
50,19.85666667,-0.1
50,19.79,-0.233333333
40,19.7,-0.366666667
50,19.63333333,-0.5
50,19.6,-0.466666667
50,19.53333333,-0.4
50,19.5,-0.5
50,19.42666667,-0.433333333
50,19.35666667,-0.066666667
50,19.29,-0.066666667
50,19.26,-0.233333333
40,19.2,-0.3
40,19.2,-0.333333333
50,19.13333333,-0.466666667
50,19.06666667,-0.533333333
50,19,-0.666666667
50,18.945,-0.833333333
30,18.89,-1.033333333
50,18.89,-1.133333333
40,18.79,-1.2
50,18.79,-1.2
40,18.76,-1.29
50,18.7,-1.356666667
50,18.7,-1.426666667
60,18.63333333,-1.5
50,18.56666667,-1.6
50,18.56666667,-1.666666667
40,18.5,-1.826666667
50,18.5,-1.856
40,18.39,-1.9
60,18.39,-1.826666667
50,18.39,-1.826666667
50,18.32333333,-1.826666667
50,18.29,-1.863333333
50,18.29,-1.863333333
40,18.245,-2
50,18.2,-2
40,18.2,-2
50,18.2,-2.03
40,18.13333333,-2.09
40,18.1,-2
30,18.03333333,-2
30,18.06666667,-2.23
40,18,-2.29
50,18,-2.4
40,18,-2.326666667
70,17.96333333,-2.29
90,17.89,-2.363333333
50,17.85666667,-2.4
60,17.85666667,-2.466666667
40,17.85666667,-2.545
80,17.79,-2.59
50,17.82333333,-2.53
40,17.89,-2.363333333
40,17.89,-2.23
40,17.89,-2.163333333
40,17.89,-2.03
40,17.92666667,-1.76
70,18,-1.493333333
90,18,-1.133333333
60,18,-0.866666667
80,18.13333333,-0.533333333
90,18.2,-0.266666667
50,18.23,-0.066666667
60,18.35666667,0.133333333
80,18.42666667,0.366666667
50,18.5,0.775
60,18.7,1.193333333
60,18.76,1.763333333
50,18.92666667,2.296666667
30,19.06666667,2.89
40,19.2,3.296666667
70,19.26,3.656666667
80,19.39,3.863333333
120,19.5,4.063333333
40,19.5,4.19
70,19.53333333,4.433333333
40,19.6,4.56
50,19.6,4.5
50,19.6,4.56
50,19.6,4.8
50,19.6,4.866666667
50,19.6,5.063333333
140,19.6,5.3725
60,19.6,5.766666667
240,19.6,6.063333333
200,19.6,6.19
230,19.6,6.366666667
90,19.6,6.3
190,19.6,6.19
90,19.6,6.123333333
90,19.6,6.26
80,19.6,6.526666667
80,19.7,6.623333333
230,19.7,6.69
420,19.7,6.526666667
150,19.7,6.333333333
80,19.7,6.263333333
90,19.7,6.263333333
110,19.7,6.53
100,19.7,6.895
100,19.73,7.33
100,19.79,7.623333333
80,19.89,7.69
70,19.89,7.59
80,19.79,7.53
70,19.79,7.5
80,19.79,7.366666667
90,19.73,7.093333333
80,19.7,6.693333333
80,19.7,6.2
80,19.6,5.793333333
90,19.6,5.396666667
100,19.6,5.123333333
90,19.56666667,4.83
110,19.5,4.623333333
120,19.53333333,4.466666667
100,19.6,4.2725
190,19.7,3.963333333
100,19.76,3.693333333
100,19.89,3.3
90,19.89,2.9
70,20,2.566666667
90,20,2.193333333
80,20.13333333,1.86
110,20.2,1.666666667
120,20.32333333,1.533333333
120,20.39,1.226666667
160,20.39,0.966666667
120,20.39,0.766666667
110,20.39,0.566666667
120,20.39,0.266666667
110,20.39,0.133333333
110,20.46333333,-0.033333333
110,20.39,-0.175
90,20.39,-0.2
110,20.46333333,-0.233333333
90,20.39,-0.3
70,20.39,-0.4
80,20.39,-0.4
80,20.39,-0.4
70,20.35666667,-0.466666667
90,20.29,-0.6
90,20.26,-0.533333333
60,20.2,-0.5
60,20.1,-0.7
50,20.03333333,-0.766666667
70,19.96333333,-0.833333333
60,19.89,-1.133333333
70,19.85666667,-1.2
60,19.79,-1.133333333
60,19.73,-0.866666667
50,19.66666667,-0.666666667
50,19.6,-0.566666667
20,19.56666667,-0.633333333
30,19.5,-0.8
20,19.39,-0.733333333
40,19.39,-0.566666667
60,19.29,-0.433333333
50,19.29,-0.333333333
50,19.2,-0.4
40,19.2,-0.3
40,19.1,-0.366666667
40,19.1,-0.3
50,19,-0.233333333
50,19,0
60,18.96333333,0.233333333
50,18.96333333,0.366666667
50,18.89,0.533333333
40,18.815,0.733333333
30,18.79,0.766666667
30,18.76,0.633333333
20,18.7,0.4
40,18.7,0.333333333
50,18.7,0.2
50,18.63333333,0.2
50,18.63333333,0.1
50,18.6,0.1
50,18.6,0
50,18.53333333,-0.2
40,18.53333333,-0.466666667
50,18.5,-0.7
50,18.5,-0.8
50,18.46333333,-1.033333333
50,18.39,-1.166666667
40,18.39,-1.323333333
40,18.32333333,-1.39
30,18.29,-1.29
20,18.29,-1.23
30,18.29,-0.933333333
70,18.2,-0.733333333
80,18.2,-0.666666667
60,18.2,-0.666666667
40,18.2,-0.833333333
40,18.2,-0.966666667
80,18.13333333,-0.9
210,18.1,-0.833333333
260,18.16666667,-0.5
180,18.13333333,-0.033333333
80,18.2,0.233333333
60,18.2,0.633333333
70,18.2,0.833333333
110,18.23,0.966666667
350,18.29,0.833333333
250,18.29,0.666666667
130,18.29,0.666666667
100,18.36,1.3
100,18.575,1.833333333
100,18.66666667,2.03
90,18.73,2.296666667
100,18.85666667,2.656666667
80,19.03333333,2.93
80,19.16666667,3.266666667
270,19.29,3.5925
770,19.29,3.863333333
540,19.39,4.16
360,19.46333333,4.366666667
300,19.5,4.366666667
270,19.56666667,4.833333333
250,19.6,5.4
230,19.6,5.333333333
210,19.6,5.366666667
160,19.66666667,5.833333333
70,19.73,6.6
80,19.79,6.6
350,19.76,6.126666667
710,19.7,5.866666667
450,19.745,6.066666667
350,19.82333333,6.733333333
280,19.89,7.333333333
300,19.865,7.26
250,19.82333333,7.14
230,19.79,7.093333333
110,19.79,6.833333333
60,19.79,6.69
60,19.79,6.69
300,19.76,6.033333333
290,19.7,4.893333333
250,19.6,4.19
230,19.6,4.33
220,19.5,4.433333333
130,19.5,4.56
80,19.53333333,5.1
80,19.6,5.493333333
80,19.56666667,5.526666667
70,19.5,5.26
80,19.445,5
70,19.39,4.866666667
80,19.32333333,4.64
90,19.29,4.726666667
90,19.29,4.866666667
80,19.26,4.933333333
80,19.2,5
80,19.2,4.9
100,19.2,4.833333333
90,19.2,4.59
100,19.2,4.53
110,19.2,4.466666667
720,19.26,4.333333333
530,19.32333333,4.263333333
100,19.46333333,4.123333333
100,19.63333333,4.06
90,19.7,3.933333333
90,19.82333333,3.79
100,19.96333333,3.7675
130,20.15,3.626666667
120,20.23,3.59
120,20.29,3.463333333
130,20.32333333,3.026666667
130,20.46333333,2.766666667
130,20.5,2.73
160,20.56666667,2.79
90,20.63333333,2.9
100,20.7,2.9
90,20.7,2.9
60,20.7,2.966666667
70,20.7,2.966666667
50,20.7,2.9
70,20.79,2.863333333
80,20.73,2.79
70,20.7,2.663333333
70,20.7,2.5675
60,20.6,2.5
60,20.6,2.5
70,20.56666667,2.5
60,20.4175,2.5
60,20.32333333,2.5
60,20.26,2.53
60,20.2,2.59
60,20.06666667,2.7
60,20,2.7
40,19.96333333,2.663333333
30,19.89,2.59
30,19.79,2.59
30,19.73,2.59
40,19.7,2.5
50,19.63333333,2.5
50,19.6,2.5
40,19.53333333,2.466666667
60,19.5,2.4
50,19.5,2.4
50,19.39,2.4
50,19.32333333,2.26
40,19.29,2.126666667
40,19.2225,1.966666667
40,19.2,1.9
40,19.1,1.76
50,19.1,1.7
50,19.06666667,1.73
30,19,1.79
30,19,1.79
20,18.92666667,1.79
40,18.96333333,1.79
40,18.82333333,1.73
60,18.79,1.395
40,18.79,1.2
50,18.79,1.133333333
60,18.73,1.1
50,18.7,1.1
40,18.7,1.1
40,18.6,1.166666667
50,18.6,1.2
50,18.6,1.2
40,18.575,1.23
50,18.56666667,1.23
50,18.5,1.2
50,18.5,1.26
50,18.42666667,1.29
10,18.5,1.29
20,18.39,1.29
30,18.39,1.29
40,18.35666667,1.29
60,18.35666667,1.29
50,18.29,1.29
70,18.29,1.26
70,18.26,1.2
40,18.2,1.2
40,18.2,1.2
50,18.2,1.2
40,18.2,1.2
40,18.2,1.323333333
80,18.2,1.463333333
60,18.2,1.6
300,18.2,1.666666667
70,18.2,1.826666667
360,18.2,2.026666667
170,18.23,2.3
330,18.23,2.656666667
210,18.29,2.93
310,18.35666667,3.156666667
350,18.42666667,3.363333333
140,18.5,3.656666667
90,18.5,3.93
400,18.5,4.16
230,18.5,4.366666667
60,18.5,4.53
70,18.53333333,4.73
80,18.6,4.963333333
70,18.56666667,5.156666667
60,18.56666667,5.366666667
50,18.6,5.56
30,18.675,5.726666667
40,18.7,5.933333333
50,18.7,6.4
390,18.76,6.66
410,18.79,6.993333333
630,18.79,7.433333333
450,18.82333333,7.5
420,18.89,7.966666667
370,19,8.233333333
170,19.06666667,8.46
70,19.13333333,8.66
60,19.2,8.83
60,19.2,8.963333333
70,19.2,9.1
70,19.23,9.1
60,19.29,9.066666667
70,19.29,9.066666667
60,19.35666667,8.89
40,19.39,8.963333333
40,19.4175,9.19
130,19.5,9.39
40,19.42666667,9.39
50,19.5,9.33
50,19.46333333,9.33
60,19.39,9.19
40,19.35666667,8.99
50,19.29,8.396666667
40,19.26,8.063333333
50,19.2,7.866666667
40,19.2,7.8
50,19.2,8.13
60,19.2,8.263333333
50,19.2,8.16
50,19.16666667,8.1
40,19.1,7.83
30,19,7.563333333
40,19,7.126666667
60,19,6.7975
80,18.9175,6.463333333
100,18.89,6.126666667
110,18.82333333,5.933333333
100,18.89,5.656666667
90,18.89,5.53
110,18.96333333,5.3
310,19,5.16
200,19.06666667,4.966666667
210,19.2,4.9
90,19.26,4.763333333
90,19.32333333,4.623333333
100,19.39,4.466666667
100,19.5,4.4
80,19.56666667,4.263333333
90,19.63333333,4.19
130,19.7,4.026666667
80,19.73,3.7675
90,19.79,3.59
100,19.89,3.466666667
150,19.9175,3.326666667
100,20,3.26
100,20.03333333,3.126666667
100,20.1,3.06
100,20.1,3
80,20.1,2.966666667
90,20.1,2.9
50,20.1,2.863333333
50,20.1,2.656666667
50,20.03333333,2.56
50,19.96333333,2.36
40,19.89,2.29
40,19.85666667,2.29
40,19.79,2.245
20,19.7,1.99
20,19.63333333,1.663333333
30,19.56666667,1.226666667
60,19.5,0.966666667
50,19.39,0.833333333
50,19.39,0.966666667
40,19.29,1.033333333
40,19.26,1.166666667
50,19.2,1.323333333
50,19.1,1.39
40,19.1,1.5
60,19,1.566666667
50,19,1.6
50,18.89,1.666666667
40,18.82333333,1.7
40,18.79,1.7
30,18.79,1.7
30,18.76,1.7
20,18.7,1.633333333
40,18.66666667,1.463333333
50,18.6,1.263333333
50,18.6,0.866666667
40,18.6,0.6
40,18.5,0.366666667
50,18.5,0.3
40,18.39,-0.033333333
40,18.39,-0.1
50,18.39,-0.066666667
60,18.29,0.066666667
50,18.29,0.166666667
40,18.2,0.166666667
50,18.2,0.25
40,18.2,0.166666667
20,18.13333333,0.033333333
30,18.1,0
30,18.1,0
40,18.06666667,-0.233333333
60,18,-0.366666667
50,18,-0.4
40,18,-0.466666667
50,17.96333333,-0.533333333
40,17.89,-0.533333333
40,17.89,-0.5
40,17.82333333,-0.5
50,17.79,-0.466666667
60,17.79,-0.4
50,17.79,-0.433333333
50,17.76,-0.5
40,17.7,-0.566666667
40,17.7,-0.633333333
40,17.7,-0.633333333
30,17.6,-0.5
40,17.66666667,-0.433333333
60,17.63333333,-0.266666667
70,17.7,-0.133333333
70,17.7,0.066666667
60,17.76,0.266666667
60,17.79,0.633333333
90,17.85666667,0.833333333
40,17.92666667,1.163333333
60,18,1.43
70,18.13333333,1.766666667
310,18.2925,2.026666667
290,18.46333333,2.395
60,18.63333333,2.73
50,18.76,2.99
60,18.82333333,3.23
50,18.89,3.363333333
130,19.03333333,3.53
380,19.1,3.723333333
320,19.1,3.963333333
130,19.1,4.23
110,19.1,4.433333333
100,19.1,4.626666667
100,19.15,4.866666667
100,19.2,5.126666667
110,19.2,5.226666667
100,19.2,5.433333333
90,19.2,5.726666667
100,19.23,5.866666667
100,19.29,6.09
70,19.29,6.366666667
70,19.29,6.626666667
70,19.29,6.69
50,19.39,6.763333333
120,19.39,6.933333333
480,19.39,7.126666667
330,19.39,7.123333333
290,19.42666667,7.19
260,19.5,7.333333333
220,19.5,7.333333333
190,19.5,7.123333333
70,19.5,7.19
70,19.56666667,7.123333333
60,19.6,7.263333333
60,19.6,7.366666667
80,19.6,7.3
60,19.6,7.35
60,19.7,7.366666667
60,19.7,7.3
60,19.7,7.3
70,19.7225,7.226666667
40,19.79,7.19
40,19.79,7.19
50,19.79,7.09
60,19.79,7.03
60,19.79,6.866666667
60,19.76,6.726666667
70,19.7,6.433333333
60,19.66666667,6.1
80,19.53333333,5.73
80,19.5,5.463333333
90,19.5,5.126666667
100,19.46333333,4.866666667
90,19.39,4.495
100,19.39,4.23
90,19.39,3.963333333
90,19.42666667,3.663333333
80,19.56666667,3.53
80,19.6,3.433333333
80,19.675,3.433333333
80,19.76,3.223333333
140,19.79,2.963333333
110,19.85666667,2.863333333
100,19.89,2.79
110,19.96333333,2.59
100,20.1,2.53
100,20.1,2.333333333
110,20.23,2.126666667
110,20.29,2.09
110,20.29,2.03
110,20.35666667,1.95
100,20.39,1.79
100,20.39,1.79
100,20.39,1.7
90,20.39,1.566666667
90,20.39,1.5
50,20.39,1.5
60,20.29,1.43
50,20.2225,1.356666667
60,20.13333333,1.356666667
80,20.06666667,1.29
80,20,1.166666667
80,19.89,1.033333333
70,19.82333333,1.066666667
80,19.76,0.933333333
70,19.7,0.766666667
60,19.66666667,0.7
50,19.53333333,0.7
60,19.5,0.666666667
50,19.42666667,0.533333333
40,19.39,0.6
60,19.32333333,0.6
30,19.26,0.6
40,19.2,0.6
30,19.16666667,0.5
40,19.1,0.5
50,19.06666667,0.5
60,19,0.433333333
50,18.89,0.466666667
50,18.85666667,0.333333333
60,18.79,0.266666667
50,18.79,0.2
60,18.79,0.25
60,18.7,0.166666667
40,18.7,0.1
50,18.6,0
50,18.6,0
50,18.6,0
40,18.53333333,-0.133333333
30,18.46333333,-0.1
30,18.46333333,-0.166666667
40,18.39,-0.233333333
50,18.39,-0.3
50,18.29,-0.333333333
40,18.29,-0.4
50,18.29,-0.5
50,18.29,-0.566666667
60,18.2,-0.533333333
70,18.2,-0.55
50,18.2,-0.533333333
50,18.1,-0.533333333
60,18.1,-0.533333333
40,18.06666667,-0.5
50,18,-0.566666667
30,18,-0.7
40,18,-0.7
40,18,-0.7
50,17.92666667,-0.766666667
50,17.89,-0.7
50,17.89,-0.7
50,17.85666667,-0.8
50,17.79,-0.8
50,17.79,-0.833333333
60,17.79,-0.9
50,17.73,-0.9
90,17.73,-0.766666667
70,17.79,-0.633333333
90,17.79,-0.433333333
50,17.79,-0.233333333
30,17.89,0.033333333
30,17.89,0.233333333
50,18,0.466666667
70,18,0.666666667
90,18.1,0.866666667
150,18.16666667,1.066666667
70,18.23,1.133333333
50,18.29,1.326666667
50,18.39,1.533333333
50,18.46333333,1.8
50,18.53333333,2.19
60,18.72666667,2.626666667
50,18.92666667,2.833333333
60,19.06666667,3.066666667
30,19.1,3.333333333
30,19.16666667,3.626666667
30,19.29,3.76
30,19.39,4.063333333
50,19.39,4.263333333
60,19.42666667,4.496666667
60,19.5,4.69
50,19.5,4.833333333
50,19.56666667,4.966666667
50,19.6,5.16
50,19.66666667,5.366666667
60,19.7,5.5
50,19.7,5.56
50,19.79,5.745
60,19.79,5.8
40,19.79,5.8
30,19.85666667,5.963333333
30,19.89,6.09
30,19.89,6.3
50,19.89,6.226666667
60,19.89,6.226666667
60,20,6.3
60,20.03333333,6.333333333
50,20.1,6.4
60,20.1,6.3
40,20.16666667,6.366666667
50,20.2,6.4
50,20.26,6.466666667
50,20.29,6.466666667
60,20.29,6.333333333
50,20.22666667,6.245
40,20.1,6.19
30,20.06666667,6.123333333
20,20,6.09
40,19.89,6.09
60,19.89,6.09
40,19.89,6.09
60,19.82333333,5.966666667
60,19.79,5.833333333
60,19.73,5.763333333
50,19.7,5.69
50,19.66666667,5.56
50,19.6,5.366666667
50,19.56666667,5.156666667
60,19.5,4.963333333
40,19.39,4.656666667
30,19.32333333,4.53
40,19.29,4.35
40,19.23,4.156666667
50,19.2,4.03
60,19.13333333,3.863333333
40,19.1,3.79
50,19.03333333,3.663333333
50,18.96333333,3.59
60,18.89,3.5
60,18.89,3.433333333
80,18.82333333,3.363333333
130,18.79,3.23
110,18.79,3.163333333
100,18.7,3.09
80,18.7,2.863333333
100,18.63333333,2.73
110,18.6,2.5
120,18.6,2.433333333
70,18.5,2.245
70,18.5,2.2
70,18.5,2.126666667
60,18.5,1.93
50,18.5,1.863333333
50,18.42666667,1.9
60,18.39,1.826666667
50,18.39,1.666666667
30,18.29,1.6
40,18.29,1.5
30,18.29,1.5
40,18.23,1.39
60,18.2,1.39
50,18.13333333,1.356666667
60,18.1,1.29
70,18.1,1.166666667
50,18.03333333,1.1
50,18,1.1
60,18,1.1
50,17.89,1.1
40,17.89,1
30,17.89,1
40,17.89,1
30,17.79,1
60,17.79,0.966666667
50,17.76,0.9
50,17.7,0.866666667
50,17.7,0.733333333
60,17.7,0.666666667
40,17.66666667,0.466666667
60,17.66666667,0.333333333
60,17.6,0.066666667
50,17.6,-0.05
50,17.6,-0.133333333
30,17.5,-0.133333333
30,17.5,-0.1
30,17.46333333,-0.1
40,17.46333333,-0.166666667
60,17.46333333,-0.3
60,17.39,-0.233333333
50,17.39,-0.366666667
50,17.39,-0.466666667
50,17.35666667,-0.266666667
50,17.29,-0.166666667
50,17.29,-0.3
50,17.29,-0.466666667
50,17.29,-0.533333333
40,17.29,-0.433333333
40,17.2,-0.5
40,17.2,-0.433333333
30,17.2,-0.5
50,17.2,-0.5
60,17.1,-0.566666667
40,17.1,-0.5
80,17.1,-0.5
70,17.1,-0.566666667
60,17.1,-0.6
50,17,-0.6
50,16.92666667,-0.633333333
40,16.89,-0.7
40,16.89,-0.666666667
50,16.89,-0.6
30,16.89,-0.5
130,17,-0.4
400,16.92666667,-0.3
320,17,-0.166666667
350,17,-0.033333333
110,17.03333333,0.166666667
70,17.1,0.366666667
70,17.13333333,0.566666667
80,17.32,0.833333333
80,17.63333333,1.163333333
80,17.96,1.43
40,18.16666667,1.766666667
40,18.32333333,2.026666667
50,18.39,2.36
340,18.42666667,2.56
390,18.56666667,2.86
600,18.7,3.06
700,18.76,3.245
430,18.89,3.53
320,18.96333333,3.663333333
250,19.03333333,3.933333333
240,19.1,4.126666667
140,18.96333333,4.333333333
70,18.89,4.466666667
80,18.92666667,4.53
110,19,4.656666667
660,19.03333333,4.833333333
610,19.125,4.966666667
390,19.2,5.03
360,19.29,5.156666667
260,19.29,5.333333333
250,19.29,5.4
220,19.29,5.433333333
150,19.39,5.56
100,19.39,5.745
600,19.39,5.8
590,19.32333333,5.933333333
370,19.29,5.9
290,19.29,5.9
230,19.29,6.03
250,19.29,6.156666667
210,19.39,6.123333333
130,19.39,6.19
90,19.42666667,6.226666667
580,19.5,6.366666667
610,19.53333333,6.5
390,19.6,6.5
320,19.65,6.4
290,19.7,6.4
270,19.7,6.366666667
240,19.79,6.3
230,19.79,6.3
190,19.79,6.3
70,19.79,6.226666667
50,19.79,6.19
50,19.79,6.123333333
60,19.89,6.06
410,19.89,5.933333333
340,19.79,5.763333333
280,19.73,5.623333333
300,19.66666667,5.296666667
280,19.6,4.896666667
510,19.56666667,4.56
530,19.5,4.366666667
210,19.39,4.126666667
260,19.39,3.933333333
110,19.39,3.76
100,19.29,3.626666667
90,19.29,3.3
80,19.29,2.9
100,19.29,2.5
90,19.29,1.9
130,19.29,1.493333333
120,19.39,1.066666667
110,19.39,1
110,19.5,0.6
100,19.5,0.133333333
80,19.6,-0.4
80,19.6,-0.8
80,19.7,-1.066666667
110,19.7,-1.26
110,19.7,-1.533333333
110,19.7,-1.6
110,19.7,-1.6
100,19.7,-1.6975
90,19.745,-1.93
60,19.76,-1.76
50,19.7,-1.76
70,19.7,-1.833333333
60,19.7,-1.633333333
60,19.6,-1.5
60,19.6,-1.566666667
40,19.6,-1.7
40,19.53333333,-1.76
40,19.5,-1.826666667
40,19.42666667,-1.966666667
70,19.39,-2.066666667
60,19.32333333,-2.126666667
60,19.29,-2.09
60,19.23,-2.1175
60,19.2,-2.2
60,19.13333333,-2.2
50,19.06666667,-2.26
60,19,-2.566666667
60,18.89,-2.833333333
60,18.79,-3.03
50,18.79,-3.223333333
20,18.76,-3.29
20,18.7,-3.29
30,18.7,-3.26
40,18.7,-3.26
50,18.6,-3.4
50,18.6,-3.466666667
50,18.5,-3.433333333
60,18.5,-3.5
40,18.39,-3.5
40,18.39,-3.59
50,18.35666667,-3.463333333
40,18.29,-3.4
40,18.29,-3.4
60,18.29,-3.4
30,18.2,-3.4
30,18.2,-3.363333333
20,18.1,-3.29
30,18.1,-3.26
50,18.03333333,-3.066666667
40,18,-2.723333333
40,18,-2.463333333
50,17.89,-2.163333333
50,17.89,-1.963333333
50,17.89,-1.745
40,17.82333333,-1.566666667
40,17.79,-1.5
50,17.79,-1.356666667
50,17.7,-1.29
40,17.7,-1.2
30,17.7,-1.133333333
30,17.7,-1.066666667
40,17.7,-0.933333333
30,17.63333333,-0.866666667
70,17.6,-0.733333333
70,17.6,-0.666666667
50,17.7,-0.533333333
60,17.7,-0.366666667
90,17.7,-0.233333333
70,17.7,-0.066666667
70,17.7,0.1
50,17.7,0.266666667
60,17.7,0.4
140,17.7,0.533333333
170,17.7,0.866666667
50,17.7,1.133333333
30,17.7,1.46
50,17.73,1.666666667
50,17.79,2.03
50,17.79,2.223333333
50,17.85666667,2.656666667
40,18,2.99
50,18.06666667,3.3
50,18.13333333,3.633333333
50,18.2,4.1
60,18.245,4.366666667
100,18.29,4.545
70,18.29,4.59
370,18.29,4.59
50,18.29,4.793333333
20,18.32333333,5
50,18.39,5
120,18.39,5
100,18.39,4.866666667
70,18.39,4.726666667
50,18.39,4.623333333
60,18.39,4.69
60,18.39,4.626666667
60,18.39,4.5
60,18.46333333,4.4
70,18.5,4.333333333
130,18.5,4.263333333
430,18.46333333,4.19
160,18.39,4.09
80,18.39,4.19
20,18.5,4.19
20,18.5,4.3
40,18.53333333,4.366666667
60,18.6,4.433333333
50,18.63333333,4.5
60,18.7,4.53
40,18.73,4.656666667
40,18.79,4.69
50,18.89,4.69
40,18.89,4.59
50,18.92666667,4.656666667
50,19,4.69
50,19,4.69
50,19,4.726666667
50,19.03333333,4.825
40,19.1,4.9
30,19.1,5
20,19.1,5.06
20,19.2,5.09
30,19.2,5.09
60,19.2,5.226666667
80,19.2,5.3
90,19.2,5.4
100,19.2,5.4
110,19.2,5.5
570,19.2,5.56
430,19.2,5.59
280,19.23,5.656666667
90,19.29,5.726666667
110,19.42666667,5.866666667
90,19.5,5.963333333
90,19.6,6.115
90,19.6,6.263333333
90,19.7,6.4
90,19.7,6.4
100,19.7,6.53
120,19.7,6.656666667
100,19.745,6.726666667
110,19.7,6.8
80,19.7,6.933333333
80,19.76,7
80,19.7,7.03
100,19.7,7.156666667
90,19.7,7.19
90,19.7,7.263333333
90,19.7,7.4
120,19.7,7.466666667
60,19.7,7.5
60,19.7,7.56
60,19.63333333,7.64
50,19.6,7.726666667
40,19.6,7.8
50,19.6,7.9
50,19.6,7.9
60,19.6,8
50,19.53333333,8
40,19.5,8.1
20,19.5,8.16
20,19.5,8.226666667
30,19.39,8.3
40,19.39,8.3
60,19.39,8.226666667
50,19.32333333,8.1
50,19.29,8.033333333
50,19.29,8
50,19.26,8
50,19.26,8.05
40,19.2,8.033333333
50,19.2,8.1
50,19.16666667,8.16
50,19.1,8.1
50,19.1,8.1
50,19.1,8.1
40,19.06666667,8.1
40,19,8.1
30,19,8.1
20,19,8.033333333
30,19,7.9
50,18.89,7.9
50,18.89,7.9
50,18.85666667,7.833333333
40,18.79,7.656666667
50,18.79,7.59
50,18.79,7.59
30,18.76,7.59
60,18.76,7.53
50,18.7,7.5
50,18.7,7.5
50,18.7,7.4
40,18.7,7.4
50,18.6,7.466666667
30,18.6,7.4
50,18.6,7.4
40,18.6,7.4
30,18.56666667,7.4
30,18.5,7.4
30,18.5,7.366666667
30,18.5,7.3
50,18.46333333,7.19
50,18.39,7.19
40,18.46333333,7.263333333
40,18.39,7.19
70,18.39,7.123333333
60,18.39,6.763333333
60,18.39,6.623333333
70,18.46333333,6.56
60,18.39,6.433333333
230,18.39,6.4
230,18.39,6.4
240,18.39,6.5
70,18.39,6.5
210,18.39,6.53
70,18.5,6.656666667
80,18.5,6.59
40,18.65,6.53
260,18.86,6.4
410,19.06666667,6.4
110,19.32333333,6.4
70,19.445,6.425
90,19.65,6.56
60,19.76,6.69
190,19.92666667,6.69
230,20.06666667,6.933333333
130,20.23,7.126666667
60,20.35666667,7.726666667
90,20.39,8
120,20.46333333,8.033333333
70,20.5,8.16
60,20.5,8.1
110,20.5,8.16
70,20.5,8.3
140,20.42666667,8.36
70,20.5,8.46
50,20.5,8.6
50,20.5,8.793333333
60,20.5,9.066666667
50,20.46333333,9.4
150,20.39,9.726666667
40,20.39,9.933333333
80,20.39,10.19666667
80,20.46333333,10.66333333
100,20.32333333,10.59
70,20.23,9.796666667
70,20.29,9.733333333
70,20.29,9.793333333
80,20.29,8.733333333
60,20.29,8.66
70,20.29,8.83
60,20.29,9.09
60,20.29,9.666666667
60,20.26,9.8
60,20.26,9.86
80,20.16666667,9.726666667
80,20.075,8.945
80,20,7.8
